Name;Surname;Username;Email alias;Managerial level;Manager;Office;OU Level 1 - Country;OU Level 2 - Office;Password;Groups;Owner of groups
Anahi;Bowers;AnaBow01;Anahi.Bowers@contoso.com;6;AriArn01;Dallas;United States;Dallas;Zaq12wsx;Office license,Domain Users,GroupNo162,GroupNo191;
Emery;Raymond;EmeRay01;Emery.Raymond@contoso.com;6;KreZim01;Bristol;England;Bristol;Zaq12wsx;Office license,Domain Users,GroupNo182,GroupNo208,GroupNo217;GroupNo156
Titan;Alston;TitAls01;Titan.Alston@contoso.com;6;BreDud01;New York;United States;New York;Zaq12wsx;Office license,Domain Users,GroupNo12;
Ashlynn;Mcknight;AshMck01;Ashlynn.Mcknight@contoso.com;6;EleKel01;Ottawa;Canada;Ottawa;Zaq12wsx;Office license,Domain Users,GroupNo18,GroupNo192;
Nico;Butler;NicBut01;Nico.Butler@contoso.com;6;CadBer01;Mombai;India;Mombai;Zaq12wsx;Office license,Domain Users,GroupNo109,GroupNo135;
Emersyn;Sheppard;EmeShe01;Emersyn.Sheppard@contoso.com;6;SaoRol01;Dallas;United States;Dallas;Zaq12wsx;Office license,Domain Users,GroupNo153;
Forest;Michael;ForMic01;Forest.Michael@contoso.com;6;BriMen01;London;England;London;Zaq12wsx;Office license,Domain Users;
Charlee;Glover;ChaGlo01;Charlee.Glover@contoso.com;6;KehGor01;Dallas;United States;Dallas;Zaq12wsx;Office license,Domain Users,GroupNo22;
Marcel;Butler;MarBut01;Marcel.Butler@contoso.com;6;MaxHer01;Ottawa;Canada;Ottawa;Zaq12wsx;Office license,Domain Users;
Charles;Pitts;ChaPit01;Charles.Pitts@contoso.com;6;AubGal01;Vancouver;Canada;Vancouver;Zaq12wsx;Office license,Domain Users;
Steven;Mckinney;SteMck01;Steven.Mckinney@contoso.com;6;HenFin01;Dallas;United States;Dallas;Zaq12wsx;Office license,Domain Users,GroupNo176;
Alessia;Sears;AleSea01;Alessia.Sears@contoso.com;6;LeaMon01;San Francisco;United States;San Francisco;Zaq12wsx;Office license,Domain Users,GroupNo109;
Alice;Payne;AliPay01;Alice.Payne@contoso.com;6;HolRee01;London;England;London;Zaq12wsx;Office license,Domain Users,GroupNo129,GroupNo130;
Dario;Zimmerman;DarZim01;Dario.Zimmerman@contoso.com;6;HarGom01;Dallas;United States;Dallas;Zaq12wsx;Office license,Domain Users,GroupNo151;
Jaime;Leonard;JaiLeo01;Jaime.Leonard@contoso.com;6;DanWei01;Dallas;United States;Dallas;Zaq12wsx;Office license,Domain Users,GroupNo70;
Alfonso;Oliver;AlfOli01;Alfonso.Oliver@contoso.com;6;RobCas01;Dallas;United States;Dallas;Zaq12wsx;Office license,Domain Users,GroupNo27,GroupNo96;
Lance;Hill;LanHil01;Lance.Hill@contoso.com;6;PedBuc01;Chicago;United States;Chicago;Zaq12wsx;Office license,Domain Users;GroupNo221
Lila;Berg;LilBer01;Lila.Berg@contoso.com;6;DemSan01;Vancouver;Canada;Vancouver;Zaq12wsx;Office license,Domain Users,GroupNo145,GroupNo146;
Baker;Yang;BakYan01;Baker.Yang@contoso.com;6;KiaRus01;Bristol;England;Bristol;Zaq12wsx;Office license,Domain Users;
Emanuel;Meyer;EmaMey01;Emanuel.Meyer@contoso.com;6;MatDom01;Mombai;India;Mombai;Zaq12wsx;Office license,Domain Users,GroupNo108;
Miranda;Rollins;MirRol01;Miranda.Rollins@contoso.com;6;CamJac01;London;England;London;Zaq12wsx;Office license,Domain Users,GroupNo116,GroupNo176,IT Support;
Eli;Glenn;EliGle01;Eli.Glenn@contoso.com;6;TrePoo01;London;England;London;Zaq12wsx;Office license,Domain Users,GroupNo18;
Crew;Cameron;CreCam01;Crew.Cameron@contoso.com;6;MusGib01;Dallas;United States;Dallas;Zaq12wsx;Office license,Domain Users;
Abdullah;Spears;AbdSpe01;Abdullah.Spears@contoso.com;6;AriFre01;Vancouver;Canada;Vancouver;Zaq12wsx;Office license,Domain Users,GroupNo46;
Kellan;Luna;KelLun01;Kellan.Luna@contoso.com;6;LeaJim01;Dallas;United States;Dallas;Zaq12wsx;Office license,Domain Users,GroupNo37,GroupNo69;
Kade;Lawson;KadLaw01;Kade.Lawson@contoso.com;6;RebCha01;Vancouver;Canada;Vancouver;Zaq12wsx;Office license,Domain Users,GroupNo58,GroupNo79;
Nikolai;Roberson;NikRob01;Nikolai.Roberson@contoso.com;6;IgnMid01;Vancouver;Canada;Vancouver;Zaq12wsx;Office license,Domain Users,GroupNo130;GroupNo154
Elliot;Moody;EllMoo01;Elliot.Moody@contoso.com;6;AriChu01;Chicago;United States;Chicago;Zaq12wsx;Office license,Domain Users,GroupNo59,GroupNo85,GroupNo120;
Emory;Farmer;EmoFar01;Emory.Farmer@contoso.com;6;ImaCas01;Mombai;India;Mombai;Zaq12wsx;Office license,Domain Users,GroupNo114,GroupNo154,GroupNo164,GroupNo184,GroupNo234;
Mohammed;Doyle;MohDoy01;Mohammed.Doyle@contoso.com;6;JorWhi01;Vancouver;Canada;Vancouver;Zaq12wsx;Office license,Domain Users,GroupNo10;
Kyrie;Hampton;KyrHam01;Kyrie.Hampton@contoso.com;6;MylWoo01;Chicago;United States;Chicago;Zaq12wsx;Office license,Domain Users,GroupNo96,GroupNo121,GroupNo193;
Christina;Herrera;ChrHer01;Christina.Herrera@contoso.com;6;DixVin01;Ottawa;Canada;Ottawa;Zaq12wsx;Office license,Domain Users,GroupNo92,GroupNo95,GroupNo96,GroupNo224;
Madeline;Wolf;MadWol01;Madeline.Wolf@contoso.com;6;MarBen01;Ottawa;Canada;Ottawa;Zaq12wsx;Office license,Domain Users,GroupNo33,GroupNo57,GroupNo62,GroupNo182;
Mckinley;English;MckEng01;Mckinley.English@contoso.com;6;AriSta01;New York;United States;New York;Zaq12wsx;Office license,Domain Users,GroupNo4,GroupNo20,GroupNo172;
Aila;Jacobs;AilJac01;Aila.Jacobs@contoso.com;6;LonBuc01;Dallas;United States;Dallas;Zaq12wsx;Office license,Domain Users,GroupNo4,GroupNo187,GroupNo203;
Toby;Goff;TobGof01;Toby.Goff@contoso.com;6;HarGom01;Dallas;United States;Dallas;Zaq12wsx;Office license,Domain Users,GroupNo57,GroupNo157;
Gloria;Hess;GloHes01;Gloria.Hess@contoso.com;6;JewGil01;Dallas;United States;Dallas;Zaq12wsx;Office license,Domain Users;
Elliott;Camacho;EllCam01;Elliott.Camacho@contoso.com;6;KylRam01;Mombai;India;Mombai;Zaq12wsx;Office license,Domain Users,GroupNo87;
Knox;Crosby;KnoCro01;Knox.Crosby@contoso.com;6;JenHam01;Mombai;India;Mombai;Zaq12wsx;Office license,Domain Users,GroupNo154,GroupNo168;
Cecilia;Baldwin;CecBal01;Cecilia.Baldwin@contoso.com;6;MilBra01;Vancouver;Canada;Vancouver;Zaq12wsx;Office license,Domain Users;
Oakley;Moss;OakMos01;Oakley.Moss@contoso.com;6;JerMon01;Vancouver;Canada;Vancouver;Zaq12wsx;Office license,Domain Users,GroupNo46;
Mayson;Roth;MayRot01;Mayson.Roth@contoso.com;6;EvaBen01;Dallas;United States;Dallas;Zaq12wsx;Office license,Domain Users,GroupNo14,GroupNo42,GroupNo69,GroupNo116,GroupNo230;
Ryan;Jordan;RyaJor01;Ryan.Jordan@contoso.com;6;GagNew01;Vancouver;Canada;Vancouver;Zaq12wsx;Office license,Domain Users,GroupNo20;
Jesse;Jackson;JesJac01;Jesse.Jackson@contoso.com;6;HenDon01;Vancouver;Canada;Vancouver;Zaq12wsx;Office license,Domain Users,GroupNo57;
Anahi;Oliver;AnaOli01;Anahi.Oliver@contoso.com;6;LilNgu01;New York;United States;New York;Zaq12wsx;Office license,Domain Users,GroupNo54,GroupNo150,GroupNo176;
Daphne;Best;DapBes01;Daphne.Best@contoso.com;6;ByrGay01;Dallas;United States;Dallas;Zaq12wsx;Office license,Domain Users,GroupNo9,GroupNo205;
Alessandro;Cabrera;AleCab01;Alessandro.Cabrera@contoso.com;6;EphOwe01;London;England;London;Zaq12wsx;Office license,Domain Users,GroupNo61;
Joey;Bender;JoeBen01;Joey.Bender@contoso.com;6;BroLow01;Dallas;United States;Dallas;Zaq12wsx;Office license,Domain Users,GroupNo25,GroupNo78,GroupNo146;
Micah;Kirby;MicKir01;Micah.Kirby@contoso.com;6;JoaMck01;Bristol;England;Bristol;Zaq12wsx;Office license,Domain Users,GroupNo4;
Reyna;Walls;ReyWal01;Reyna.Walls@contoso.com;6;EliWhe01;London;England;London;Zaq12wsx;Office license,Domain Users,GroupNo33,GroupNo186,GroupNo197;
Blake;Gilliam;BlaGil01;Blake.Gilliam@contoso.com;6;AmaArn01;New York;United States;New York;Zaq12wsx;Office license,Domain Users;
Killian;Woodward;KilWoo01;Killian.Woodward@contoso.com;6;HeaMoo01;Ottawa;Canada;Ottawa;Zaq12wsx;Office license,Domain Users,GroupNo16,GroupNo98,GroupNo192;
Nevaeh;Johnson;NevJoh01;Nevaeh.Johnson@contoso.com;6;PeaMen01;New York;United States;New York;Zaq12wsx;Office license,Domain Users,GroupNo19,GroupNo211,GroupNo227;
Emmy;Hester;EmmHes01;Emmy.Hester@contoso.com;6;EliCam01;London;England;London;Zaq12wsx;Office license,Domain Users,GroupNo30;
Paige;Francis;PaiFra02;Paige.Francis02@contoso.com;6;BriOrt01;Dallas;United States;Dallas;Zaq12wsx;Office license,Domain Users,GroupNo179;
Conor;Dotson;ConDot01;Conor.Dotson@contoso.com;6;KamLam01;Vancouver;Canada;Vancouver;Zaq12wsx;Office license,Domain Users,GroupNo109;
Zayden;Paul;ZayPau01;Zayden.Paul@contoso.com;6;AndMay01;Ottawa;Canada;Ottawa;Zaq12wsx;Office license,Domain Users,GroupNo1,GroupNo168,GroupNo187,GroupNo210,GroupNo216;
Niko;Cox;NikCox01;Niko.Cox@contoso.com;6;AnnDun01;New York;United States;New York;Zaq12wsx;Office license,Domain Users,GroupNo67,GroupNo92,GroupNo173;
Ember;Reese;EmbRee01;Ember.Reese@contoso.com;6;FraBur01;Ottawa;Canada;Ottawa;Zaq12wsx;Office license,Domain Users,GroupNo14,GroupNo87;
Paul;Good;PauGoo01;Paul.Good@contoso.com;6;BriGib01;London;England;London;Zaq12wsx;Office license,Domain Users,GroupNo34,GroupNo41,GroupNo82,GroupNo110,GroupNo183;
Angie;Wooten;AngWoo01;Angie.Wooten@contoso.com;6;IsaHes01;Ottawa;Canada;Ottawa;Zaq12wsx;Office license,Domain Users,GroupNo89;
Bronson;Carr;BroCar01;Bronson.Carr@contoso.com;6;AliCam01;Ottawa;Canada;Ottawa;Zaq12wsx;Office license,Domain Users,GroupNo208;
Graysen;Mccray;GraMcc01;Graysen.Mccray@contoso.com;6;EllAsh01;Ottawa;Canada;Ottawa;Zaq12wsx;Office license,Domain Users,GroupNo43,GroupNo218;
Jayleen;Whitley;JayWhi01;Jayleen.Whitley@contoso.com;6;CleSex01;Bristol;England;Bristol;Zaq12wsx;Office license,Domain Users,GroupNo44,GroupNo196,GroupNo201;
Reid;Hodge;ReiHod01;Reid.Hodge@contoso.com;6;BruSpa01;Mombai;India;Mombai;Zaq12wsx;Office license,Domain Users,GroupNo159;
Ronald;Ayala;RonAya01;Ronald.Ayala@contoso.com;6;IanRom02;Chicago;United States;Chicago;Zaq12wsx;Office license,Domain Users,GroupNo211;
Jesse;Fulton;JesFul01;Jesse.Fulton@contoso.com;6;SevPar01;Dallas;United States;Dallas;Zaq12wsx;Office license,Domain Users,GroupNo182;
Roland;Frazier;RolFra01;Roland.Frazier@contoso.com;6;GunHam01;Chicago;United States;Chicago;Zaq12wsx;Office license,Domain Users,GroupNo91,GroupNo133;
Reina;Michael;ReiMic01;Reina.Michael@contoso.com;6;RodWil01;Bristol;England;Bristol;Zaq12wsx;Office license,Domain Users,GroupNo23,GroupNo101,GroupNo143;
Everleigh;Walls;EveWal01;Everleigh.Walls@contoso.com;6;LeaMon01;San Francisco;United States;San Francisco;Zaq12wsx;Office license,Domain Users,GroupNo8,GroupNo13,GroupNo86,GroupNo160;
Justice;Mayer;JusMay01;Justice.Mayer@contoso.com;6;AyaHol01;Dallas;United States;Dallas;Zaq12wsx;Office license,Domain Users,GroupNo36;
Julio;Perry;JulPer02;Julio.Perry02@contoso.com;6;CasGar01;London;England;London;Zaq12wsx;Office license,Domain Users;
Kyle;Fuller;KylFul01;Kyle.Fuller@contoso.com;6;MohHal01;London;England;London;Zaq12wsx;Office license,Domain Users,GroupNo32,GroupNo35,GroupNo49;
Halo;Castaneda;HalCas01;Halo.Castaneda@contoso.com;6;WayMcg01;London;England;London;Zaq12wsx;Office license,Domain Users,GroupNo10,GroupNo19,GroupNo107,GroupNo183,GroupNo194;
Dominic;Riley;DomRil01;Dominic.Riley@contoso.com;6;AbdVal01;Mombai;India;Mombai;Zaq12wsx;Office license,Domain Users;
Sawyer;Moran;SawMor01;Sawyer.Moran@contoso.com;6;MarFin02;Vancouver;Canada;Vancouver;Zaq12wsx;Office license,Domain Users,GroupNo20,GroupNo195;
Liana;Odom;LiaOdo01;Liana.Odom@contoso.com;6;RubPow01;San Francisco;United States;San Francisco;Zaq12wsx;Office license,Domain Users,GroupNo36,GroupNo88;
Mekhi;Hodge;MekHod01;Mekhi.Hodge@contoso.com;6;AydHen01;New York;United States;New York;Zaq12wsx;Office license,Domain Users;
Forrest;Beasley;ForBea01;Forrest.Beasley@contoso.com;6;KehGor01;Dallas;United States;Dallas;Zaq12wsx;Office license,Domain Users,GroupNo174,GroupNo218;
Rory;Parsons;RorPar01;Rory.Parsons@contoso.com;6;BelMac01;San Francisco;United States;San Francisco;Zaq12wsx;Office license,Domain Users,GroupNo54,GroupNo112;
Royal;Giles;RoyGil01;Royal.Giles@contoso.com;6;MylHal01;Chicago;United States;Chicago;Zaq12wsx;Office license,Domain Users,GroupNo43,GroupNo86,GroupNo131,GroupNo148,GroupNo163,GroupNo167,GroupNo190;
Sergio;Brady;SerBra01;Sergio.Brady@contoso.com;6;HayWhi01;Vancouver;Canada;Vancouver;Zaq12wsx;Office license,Domain Users,GroupNo106;
Lylah;Calderon;LylCal01;Lylah.Calderon@contoso.com;6;RogMan01;Chicago;United States;Chicago;Zaq12wsx;Office license,Domain Users,GroupNo77,GroupNo129;
Aubrey;Daniel;AubDan01;Aubrey.Daniel@contoso.com;6;MalBar01;Dallas;United States;Dallas;Zaq12wsx;Office license,Domain Users,GroupNo195;GroupNo201
Kai;Powell;KaiPow01;Kai.Powell@contoso.com;6;CasSwa01;Dallas;United States;Dallas;Zaq12wsx;Office license,Domain Users;
Samuel;Sweet;SamSwe01;Samuel.Sweet@contoso.com;6;PaoSte01;Bristol;England;Bristol;Zaq12wsx;Office license,Domain Users,GroupNo142;
Laila;Long;LaiLon01;Laila.Long@contoso.com;6;TinLan01;London;England;London;Zaq12wsx;Office license,Domain Users;
Henley;Wagner;HenWag01;Henley.Wagner@contoso.com;6;TriMay01;Vancouver;Canada;Vancouver;Zaq12wsx;Office license,Domain Users,GroupNo147;
Santana;Frederick;SanFre01;Santana.Frederick@contoso.com;6;TriCun01;Vancouver;Canada;Vancouver;Zaq12wsx;Office license,Domain Users,GroupNo62,GroupNo82,GroupNo88;
Ulises;Dalton;UliDal01;Ulises.Dalton@contoso.com;6;EstMay01;Ottawa;Canada;Ottawa;Zaq12wsx;Office license,Domain Users,GroupNo35,GroupNo81,GroupNo227,Developers;
Keanu;Bright;KeaBri01;Keanu.Bright@contoso.com;6;HarVar01;Ottawa;Canada;Ottawa;Zaq12wsx;Office license,Domain Users,GroupNo18;
Benicio;Hinton;BenHin01;Benicio.Hinton@contoso.com;6;KeaWal01;Vancouver;Canada;Vancouver;Zaq12wsx;Office license,Domain Users,GroupNo35,GroupNo187;
Trenton;Whitfield;TreWhi01;Trenton.Whitfield@contoso.com;6;KaiGil01;London;England;London;Zaq12wsx;Office license,Domain Users,GroupNo99;
Roberto;Hebert;RobHeb01;Roberto.Hebert@contoso.com;6;WinMck01;Bristol;England;Bristol;Zaq12wsx;Office license,Domain Users,GroupNo21;
Armani;Marks;ArmMar01;Armani.Marks@contoso.com;6;MyaFit01;Dallas;United States;Dallas;Zaq12wsx;Office license,Domain Users,GroupNo156,GroupNo190;
Kane;Alvarez;KanAlv01;Kane.Alvarez@contoso.com;6;PabPet01;Mombai;India;Mombai;Zaq12wsx;Office license,Domain Users,GroupNo27,GroupNo123,GroupNo170,GroupNo217;
Emmaline;Weber;EmmWeb01;Emmaline.Weber@contoso.com;6;WatBer01;Ottawa;Canada;Ottawa;Zaq12wsx;Office license,Domain Users,GroupNo25,GroupNo125,GroupNo162;
Rory;Blackwell;RorBla01;Rory.Blackwell@contoso.com;6;BroSta01;New York;United States;New York;Zaq12wsx;Office license,Domain Users,GroupNo146;
Matias;Hahn;MatHah01;Matias.Hahn@contoso.com;6;BlaRho01;Bristol;England;Bristol;Zaq12wsx;Office license,Domain Users,GroupNo32,GroupNo128;
Christine;Brock;ChrBro01;Christine.Brock@contoso.com;6;LioRiv01;Mombai;India;Mombai;Zaq12wsx;Office license,Domain Users,GroupNo128,GroupNo186,GroupNo221;
Ahmad;Bowers;AhmBow01;Ahmad.Bowers@contoso.com;6;SanEst01;Ottawa;Canada;Ottawa;Zaq12wsx;Office license,Domain Users,GroupNo128,GroupNo178;
Naomi;Caldwell;NaoCal01;Naomi.Caldwell@contoso.com;6;PieBur01;Ottawa;Canada;Ottawa;Zaq12wsx;Office license,Domain Users,GroupNo138;
Jaliyah;Allison;JalAll01;Jaliyah.Allison@contoso.com;6;TorCra01;Vancouver;Canada;Vancouver;Zaq12wsx;Office license,Domain Users,GroupNo30,GroupNo42,GroupNo49,GroupNo61,GroupNo148;
Romeo;Robertson;RomRob01;Romeo.Robertson@contoso.com;6;MakCar01;London;England;London;Zaq12wsx;Office license,Domain Users,GroupNo83,GroupNo132;
Legend;Sampson;LegSam01;Legend.Sampson@contoso.com;6;AleRod01;Ottawa;Canada;Ottawa;Zaq12wsx;Office license,Domain Users;
Chandler;Mckinney;ChaMck01;Chandler.Mckinney@contoso.com;6;ReuSot01;Mombai;India;Mombai;Zaq12wsx;Office license,Domain Users,GroupNo77;
Jaxson;Merritt;JaxMer01;Jaxson.Merritt@contoso.com;6;GaeLeb01;Bristol;England;Bristol;Zaq12wsx;Office license,Domain Users;
Declan;Palmer;DecPal01;Declan.Palmer@contoso.com;6;EliPat01;San Francisco;United States;San Francisco;Zaq12wsx;Office license,Domain Users,GroupNo65;
Alayah;Duran;AlaDur01;Alayah.Duran@contoso.com;6;ZyaGil01;Ottawa;Canada;Ottawa;Zaq12wsx;Office license,Domain Users,GroupNo19,GroupNo102;
Aliza;Hogan;AliHog01;Aliza.Hogan@contoso.com;6;LuiMit01;Ottawa;Canada;Ottawa;Zaq12wsx;Office license,Domain Users;GroupNo14
Wallace;Hurley;WalHur01;Wallace.Hurley@contoso.com;6;BraHar01;Vancouver;Canada;Vancouver;Zaq12wsx;Office license,Domain Users,GroupNo14,GroupNo50,GroupNo133,HR;
Jeremiah;Burch;JerBur02;Jeremiah.Burch02@contoso.com;6;HarVar01;Ottawa;Canada;Ottawa;Zaq12wsx;Office license,Domain Users,GroupNo201;
Leilani;Rollins;LeiRol01;Leilani.Rollins@contoso.com;6;MylOls01;Ottawa;Canada;Ottawa;Zaq12wsx;Office license,Domain Users,GroupNo117;
Damien;Diaz;DamDia01;Damien.Diaz@contoso.com;6;SinFro01;Dallas;United States;Dallas;Zaq12wsx;Office license,Domain Users,GroupNo40,GroupNo132,GroupNo231;
Charlee;Sexton;ChaSex01;Charlee.Sexton@contoso.com;6;AdeHam01;Vancouver;Canada;Vancouver;Zaq12wsx;Office license,Domain Users;
Jerry;Nixon;JerNix01;Jerry.Nixon@contoso.com;6;TriBur01;Ottawa;Canada;Ottawa;Zaq12wsx;Office license,Domain Users,GroupNo71,GroupNo117;
Ben;Foster;BenFos01;Ben.Foster@contoso.com;6;SunBla01;London;England;London;Zaq12wsx;Office license,Domain Users,GroupNo1;
Emmeline;Kent;EmmKen01;Emmeline.Kent@contoso.com;6;BraMul01;Dallas;United States;Dallas;Zaq12wsx;Office license,Domain Users;
Jazmin;Pacheco;JazPac01;Jazmin.Pacheco@contoso.com;6;AlySte01;Ottawa;Canada;Ottawa;Zaq12wsx;Office license,Domain Users;
Fernando;Pate;FerPat01;Fernando.Pate@contoso.com;6;MalAll01;Ottawa;Canada;Ottawa;Zaq12wsx;Office license,Domain Users,GroupNo11;
Jay;Whitehead;JayWhi02;Jay.Whitehead02@contoso.com;6;LanWat01;Vancouver;Canada;Vancouver;Zaq12wsx;Office license,Domain Users,GroupNo78,GroupNo84,GroupNo159;
Harold;Russo;HarRus01;Harold.Russo@contoso.com;6;IgnMid01;Vancouver;Canada;Vancouver;Zaq12wsx;Office license,Domain Users,GroupNo220,GroupNo233;
Bailee;Grant;BaiGra01;Bailee.Grant@contoso.com;6;SarHay01;Vancouver;Canada;Vancouver;Zaq12wsx;Office license,Domain Users;
Melody;Fleming;MelFle01;Melody.Fleming@contoso.com;6;LioRiv01;Mombai;India;Mombai;Zaq12wsx;Office license,Domain Users,GroupNo17;
Brodie;Booth;BroBoo01;Brodie.Booth@contoso.com;6;WynBis01;Ottawa;Canada;Ottawa;Zaq12wsx;Office license,Domain Users,GroupNo92,GroupNo110,GroupNo169;
Kamilah;Harmon;KamHar01;Kamilah.Harmon@contoso.com;6;MelFar01;New York;United States;New York;Zaq12wsx;Office license,Domain Users,GroupNo1,GroupNo192;
Selah;Duncan;SelDun01;Selah.Duncan@contoso.com;6;MarGil01;Ottawa;Canada;Ottawa;Zaq12wsx;Office license,Domain Users,GroupNo116;GroupNo112
Fletcher;Meyer;FleMey01;Fletcher.Meyer@contoso.com;6;EsmRoc01;Bristol;England;Bristol;Zaq12wsx;Office license,Domain Users,GroupNo84,GroupNo143;
Javier;Savage;JavSav01;Javier.Savage@contoso.com;6;MckOdo01;London;England;London;Zaq12wsx;Office license,Domain Users,GroupNo126,GroupNo169;
Adelaide;Riddle;AdeRid01;Adelaide.Riddle@contoso.com;6;GavEst01;Dallas;United States;Dallas;Zaq12wsx;Office license,Domain Users,GroupNo86,GroupNo182,GroupNo226;
Jamal;Barrett;JamBar01;Jamal.Barrett@contoso.com;6;BriAgu01;New York;United States;New York;Zaq12wsx;Office license,Domain Users,GroupNo35,GroupNo61,GroupNo217;
Carter;Wynn;CarWyn01;Carter.Wynn@contoso.com;6;ArmCar01;Ottawa;Canada;Ottawa;Zaq12wsx;Office license,Domain Users,GroupNo47,GroupNo51,GroupNo95,GroupNo116,GroupNo159;
Haylee;Rollins;HayRol01;Haylee.Rollins@contoso.com;6;CalGra01;New York;United States;New York;Zaq12wsx;Office license,Domain Users,GroupNo3,GroupNo124,GroupNo168;
Addisyn;Ashley;AddAsh01;Addisyn.Ashley@contoso.com;6;CalGil01;Mombai;India;Mombai;Zaq12wsx;Office license,Domain Users,GroupNo38,GroupNo127;
Hailey;Gay;HaiGay01;Hailey.Gay@contoso.com;6;BosOne01;New York;United States;New York;Zaq12wsx;Office license,Domain Users,GroupNo13,GroupNo36;
Malcolm;Allen;MalAll02;Malcolm.Allen02@contoso.com;6;LanPac01;Ottawa;Canada;Ottawa;Zaq12wsx;Office license,Domain Users,GroupNo11,GroupNo33;
Aubrielle;Richmond;AubRic01;Aubrielle.Richmond@contoso.com;6;JenHam01;Mombai;India;Mombai;Zaq12wsx;Office license,Domain Users,GroupNo29,GroupNo101;
Kataleya;Blake;KatBla01;Kataleya.Blake@contoso.com;6;JunChe01;Mombai;India;Mombai;Zaq12wsx;Office license,Domain Users,GroupNo84,GroupNo85,GroupNo233;
Oscar;Rivas;OscRiv01;Oscar.Rivas@contoso.com;6;ChrNel01;Mombai;India;Mombai;Zaq12wsx;Office license,Domain Users,GroupNo201;
Cesar;Buckley;CesBuc01;Cesar.Buckley@contoso.com;6;LylBen01;Vancouver;Canada;Vancouver;Zaq12wsx;Office license,Domain Users,GroupNo41;
Kori;Cole;KorCol01;Kori.Cole@contoso.com;6;ZaiBut01;San Francisco;United States;San Francisco;Zaq12wsx;Office license,Domain Users,GroupNo15,GroupNo48,GroupNo188,GroupNo210;
Stefan;Ferrell;SteFer01;Stefan.Ferrell@contoso.com;6;AbdSim01;Ottawa;Canada;Ottawa;Zaq12wsx;Office license,Domain Users,GroupNo31,GroupNo49,GroupNo108;
Ayan;Mooney;AyaMoo01;Ayan.Mooney@contoso.com;6;EspRan01;New York;United States;New York;Zaq12wsx;Office license,Domain Users,GroupNo27,GroupNo30,GroupNo137,GroupNo149,GroupNo177,GroupNo201;GroupNo35
Ricardo;Burnett;RicBur01;Ricardo.Burnett@contoso.com;6;GraGre01;Ottawa;Canada;Ottawa;Zaq12wsx;Office license,Domain Users,GroupNo181,GroupNo212;
Axl;Cleveland;AxlCle01;Axl.Cleveland@contoso.com;6;AdeHam01;Vancouver;Canada;Vancouver;Zaq12wsx;Office license,Domain Users,GroupNo2,GroupNo37,GroupNo174,GroupNo206;
Izabella;Thomas;IzaTho01;Izabella.Thomas@contoso.com;6;BosCas01;Vancouver;Canada;Vancouver;Zaq12wsx;Office license,Domain Users,GroupNo68,GroupNo149;
Kobe;Ross;KobRos01;Kobe.Ross@contoso.com;6;RobRob01;Dallas;United States;Dallas;Zaq12wsx;Office license,Domain Users,GroupNo51,GroupNo217;GroupNo51
Melina;Allen;MelAll01;Melina.Allen@contoso.com;6;LueNgu01;Dallas;United States;Dallas;Zaq12wsx;Office license,Domain Users;
Ford;Gray;ForGra01;Ford.Gray@contoso.com;6;WynRut01;Ottawa;Canada;Ottawa;Zaq12wsx;Office license,Domain Users,GroupNo131;
Zane;Kennedy;ZanKen01;Zane.Kennedy@contoso.com;6;AyaHol01;Dallas;United States;Dallas;Zaq12wsx;Office license,Domain Users,GroupNo32,GroupNo43,GroupNo130;
Aya;Skinner;AyaSki01;Aya.Skinner@contoso.com;6;LylBen01;Vancouver;Canada;Vancouver;Zaq12wsx;Office license,Domain Users;
Baylor;Lewis;BayLew01;Baylor.Lewis@contoso.com;6;AllCle01;Vancouver;Canada;Vancouver;Zaq12wsx;Office license,Domain Users,GroupNo128,GroupNo174;
Leighton;Edwards;LeiEdw01;Leighton.Edwards@contoso.com;6;MelFar01;New York;United States;New York;Zaq12wsx;Office license,Domain Users,GroupNo139;
